Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
547776,B006HYLW32,A1TZB6PA2EZOY4,"Tracy A. Altman ""Evidence Soup & Ugly Research""",1,2,5,1240963200,"Finally, the perfect snack!","Finally! I can indulge in a crunchy, tasty snack that I won't regret an hour later. My favorite is the sea salt and vinegar flavor -- not too much vinegar, and just the right amount of salt. (The plain Pop Chips are solid, too.) These chips are unbelievably light. They give me the same satisfaction as munching on popcorn, but with less guilt and hassle."
237333,B004TRUDHK,A3JLTLHYBK8MDD,N. Gray,0,0,5,1347321600,Great Product,"This tea is an excellent alternative to over the counter products. My sister gave me some after I had been taking medication that caused problems with my regularity. There was no cramping, no waiting hours to see if it was going to work, and no after effects."
459350,B001EO5TGQ,A2R4BNNO98V4A2,J. Prall,3,3,2,1198022400,This is not premium quality tea,"I agree with the other reviewers.  Stash has some great teas, but this is not one of them.  I consider myself to be fairly well-educated when it comes to tea, and I have never seen tea milled in this manner before.  There are large bits and chunks of leaves and stems.  The flavor of the tea is very grassy, and the tea looks like it is relatively raw.  I guess you get what you pay for.  I'd avoid this tea and get the organic pinhead green.  Better yet, visit Stash's website for teas that come from established tea estates.  I recommend the Ambootia tea estate's Darjeeling Green."
540128,B002W08W56,A2HLL8L5QELLLO,"Doyle T. Sowerby ""Doyle""",0,0,5,1313280000,Baked beans,We love this product and the size of the can is just right for the two of us forn a simple meal.
193947,B000FFRTZO,A2BRC9HZE2TGY9,Vasscat,6,6,5,1232841600,ugly but good,"If you can get past the putrid appearance of the finished product, it's actually quite tasty.  Not quite a true tamale taste, but close enough to satisfy the craving for the real thing.  Ugly but Good!"
187064,B001SIY414,A3T8J075H85W5A,Joan L. Sosa Corniel,1,4,1,1344643200,Too pricy,"28.99 dollars for one pack? Are people stupid, you can buy these at the neares supermarket for less than 28.99, aybe 7 or 8 dollars, but not 28 for one pack..  I know is easy to buy online, but buying this, is just playing lazy!"
353419,B005P0NLJ2,A2LVUBZYDWO7UT,All 6's & 7's,0,0,5,1336176000,great service and product,Love this stuff!  The order came quickly and was packaged well.  Nutiva's products are always fresh and healthy and come in so many different sizes to please all appetites : )
270355,B0017I3KME,A39UBJNXTJ7E7,"no man's land ""price vs. quality""",0,0,4,1255046400,I liked them,I liked the taste of these salsas but you might just as easily find them for the same price at your local store and not have to buy three at one time. Arrived intact with sturdy packaging.
297100,B00395DVQS,A3EZPHHD0LPJ3E,Elaine Lipski,0,0,5,1299715200,Wonderful Coffee,"As I am a decaf drinker, I was amazed that this regular coffee did not upset me.  Drinking this wonderful coffee is like eating chocolate covered raspberry candy.  It is not bitter as some coffees are, and it doesn't leave an aftertaste as some coffees do.<br /><br />My guests also enjoy it.<br /><br />All I can say is that I am very pleasantly pleased with this great tasting coffee.  A great pick me up."
18145,B008ZRKZSM,A79BUBL3ZL8DL,A. Foltz,1,2,3,1319155200,powdered pb,"Let's be honest. Nothing will compare to real peanut butter - more specifically, Smuckers All Natural (creamy or crunchy, they both go down smooth). I'll crush a 26oz jar in a week, so obviously I needed a better alternative. Definitely still has a peanuty taste, but... something is missing. I'd still recommend this to anyone who is curious about it. I need to try some of the recipes they have on their website."
532401,B00016JH2U,A1XQMQMF07QZQS,"GalCalif ""Visit my Amazon Profile page!""",2,2,3,1273968000,Unclear if any sugar or sweetener added,"It is unclear if these are just 100% nectarines or not. They are not very touch or chewy, but instead they are pretty soft. I much prefer the really tough and chewy dried fruit that takes you time to gnaw on it and has no sweeteners whatsoever added to it. The nectarine flavor is quite low. If you want something that is soft, but not mushy, and not something that is really dried and chewy, then these are OK. If you are looking for really seriously chewy dried fruit (more like a jerky kind of chewiness), then these won't suit. I also ordered some of their other similar dried fruits. We'll see how they are compared to these.<br /><br />p.s. Get enough stuff from this seller to cancel out the high shipping (which is high for one item, but does not keep increasing a lot with more items). It looks like shipping is insanely high, but only if you get a really small order. Their dried soy protein is really good and really cheap, for example."
191638,B001D3NXT8,A2MREKQTC33A95,Crystal L.,0,0,4,1312070400,love this stuff,We love ordering this stuff! Doesnt last long in my house though! Takes longer to recive than to eat it!
328112,B000HQRCCG,A2U86PT8X5K8EQ,"Kaitlin A. Ni Loughliln ""alexa""",1,1,5,1265328000,Chocolate Egg Creams,"As a born and raised NY'er, chocolate egg creams ( which contain neither eggs, nor actual cream) are a beverage delight. A true egg cream can onnly be made properly with U-Bet Syrup and since I am now in the Pacific NW, i can find neither egg creams, nor U-Bet (actually I have found one true NY deli that serves them), so this was a find and a treat for me. My fellow transplants from NY are delighted as well....when they drop by, I can offer them the real deal egg-cream and tell them where to find U-Bet. Thanks!"
251322,B000NP30XQ,A1YYBVGHBXJIZX,GirpWanzyk,0,0,5,1336348800,better than expected,This product arrived on time and I received 12 more K cups than I thought I would. plus free sugar! Thanks Keurig.
250555,B00248EA8Y,ASUWKNUHUEFHV,walnut225,0,0,4,1327363200,its maple sugar and its decent,this may not be the absolute best brand of maple sugar out there however the price is low for the amount you get you get an amazing amount of it and it all tastes amazing ive ordered two boxes and im ordering two more currently however they do sometimes arrived a bit smashed other than that no complaints
499964,B000EDBQ6A,A3N8SB9LJ9A4F1,Laraine Ziesman,0,0,5,1345420800,"good for skin, good for heart",I absolutely love this deal. Got 4-pack and store it in my fridge. I use 2 table spoons every day - just adding to my shakes in the morning. It works wonders! My skin has improved and my heart rate is better.
349602,B0000GHNUE,A29VPFFEE1JUHU,Val Morisi,2,3,5,1204416000,Incredibly hot and tasty,"Keep it in the refrigerator, because it's going to take a long time to get through this bottle.  The red and green are both incredibly hot, yet maintain a distinct full bodied flavor.  I tried it in a NYC restaurant, and put it in my fajita like you would say tabasco.....OUCH.  With a little more control you'll appreciate it more. It turns simple bean dishes into something special."
278850,B004XXXOQW,AZLNNFQ88C9E7,Stuart Cline,3,3,1,1342224000,"Over-baked, left nasty brunt aftertaste.","While attempting to locate Sunshine Raisin Biscuits, I found these on Amazon. They appear to be similar to what I was use to enjoying<br />with the Sunshine product. The similarity ends with the picture on the tin canister. The biscuits are over baked with burn marks on<br />both sides. They are frail and crumbly, not soft and chewy, with several biscuits broken into small pieces possibly due to the poor<br />manner of packing in their canister. What appeared to be the raisins was a dark rubbery substance that did not chew well, the biscuit<br />part was bland and after several bites I had a nasty burnt aftertaste in my mouth.  Spending $15.00 plus shipping on a tin of biscuits<br />this size only to discover it is undigestible and non-refundable. This was a disappointment."
57130,B001E6IZVU,A1UQHS343ESEXP,L. Solberg,0,0,5,1287100800,"Easy, Good Start for the Day","My local grocery store took this off the shelf to make room for something fiber-y with horrible artificial fruit/fruit-flavored bits. These are better-tasting, not too sweet, with a little crunch. I add golden raisins or fresh fruit. With this breakfast choice l feel full longer and am less likely to snack later in the day. The automatic shipments are convenient and economical, too."
75606,B0050JL44W,A344UAQYXG03TV,"Margaret E. Sheldon ""littlegreengirl""",0,0,5,1351123200,My picky eater old kitty loves this stuff!,"I have a 17 yr old cat who needs special food for her old lady kidney-- she runs and eats all of this food whenever I put it out. It's pretty expensive, the cans really aren't that big, but if she's happy, I'm happy. There's definitely something about the morsels that makes this more appealing than the pate style food. My cat likes this much more than hi-tor."
144523,B0007WGVBI,ALFOO7SYX5RY0,"B. campellone ""Happy Santa""",2,2,4,1261958400,White Chocolate Kit Kat Bars,I was so glad to find these on-line.  My son fell in love with the candy at Halloween and I wanted Santa to bring him some too.  The price was fair and the cady was delivered in great condition with a good expiration date.  The only thing keeping them from 5 star is the length of time it took to get to me.  I would reccommend this vendor to others.<br />Thanks
420162,B0016861T4,A1GI8YT44WMF2P,"D. Overton ""D Over""",8,11,1,1229385600,RIP OFF,"If your thinking, as I did, that these are made by Necco/Stark; Wrong!  They shipped me two boxes of 24 each World Candies Cigarettes which I could have bought for $3.25 per box elsewhere on Amazon.  What a rip off!"
272837,B004FH6OH2,A30W0MNAVIMXED,Nessa,0,0,5,1348358400,Favorite Treat,My dogs love this treat and I love the great price. Strips are thicker and more substantial than those on grocery store shelves.
378922,B005ZBZLPI,A13J0AAKN72I7K,Sandra Kay Vibbert,0,1,4,1338595200,"Really good for a decaf ,will definitely buy again","I love my caffein but have really had to cut back ,so I was<br />pleasantly amazed at how good this decaf was ,I forgot I was drinking decaf .<br />Thanks for providing this great product on Amazon .I purchase all k cups here."
510660,B000OC7NB8,ATH8F0EIXBNSK,Lynelle Behler,3,3,4,1275868800,My Dog Loves Tripe Treats,"Whenever I open the bag my dog comes quickly with his tail wagging.  Definitely not a pleasant smell but it doesn't bother him at all.  Beef Tripe is good for dogs with kidney problems.  Price is about right, average for the treats included.  I'd give it 5 stars if it weren't for the smell."
